vehicle_technology_case,vehicle_technology_trajectory,charging_assumption_case,year,passenger_car_residential_energy_share,public_l2_utilization,public_dcfc_utilization,depot_utilization_of_12h_window,passenger_car_electricity_twh,light_truck_electricity_twh,bus_electricity_twh,heavy_truck_electricity_twh,required_passenger_car_l2_ports,required_passenger_car_dcfc_ports,required_light_truck_50kw_depot_chargers,required_bus_150kw_depot_chargers,required_heavy_truck_150kw_depot_chargers,required_total_chargers,cumulative_passenger_car_l2_investment_billion_ntd,cumulative_passenger_car_dcfc_investment_billion_ntd,cumulative_light_truck_depot_investment_billion_ntd,cumulative_bus_depot_investment_billion_ntd,cumulative_heavy_truck_depot_investment_billion_ntd,cumulative_total_investment_billion_ntd
Optimistic,ATB Advanced,Conservative,2025,0.3,0.1,0.05,0.2,0.2550209445875,0.015088479155085226,0.21269157780937498,0.0116281013625,21833.98498180651,2037.8385983019407,344.4858254585668,1618.6573653681505,88.4939220890411,25923.460693024208,2.7935790330996366,0.0,0.5118706856982407,1.835558789617597,0.3893904748072806,5.530398983222755
Optimistic,ATB Advanced,Conservative,2026,0.3,0.1,0.05,0.2,0.3697205371289261,0.03557161848438919,0.2625098963650101,0.03229486476613591,31654.15557610669,2954.3878537699575,812.1374083193878,1997.792209779377,245.7752265307147,37664.24827450613,4.72091125717434,1.5938487954061815,1.3646705043927254,3.9819836453163653,1.1147001174022366,12.776114319691848
Optimistic,ATB Advanced,Conservative,2027,0.3,0.1,0.05,0.2,0.515593291734924,0.06384003518177087,0.3259212970649467,0.061072646836490704,44143.261278674996,4120.0377193429995,1457.5350498121202,2480.375167921969,464.7842224999293,52665.993438252015,7.147067452984357,3.987816387536996,2.5386041272174844,6.604619287424818,2.1241656664250153,22.40227292158867
Optimistic,ATB Advanced,Conservative,2028,0.3,0.1,0.05,0.2,0.690159346654447,0.0993566541828059,0.40025847838250517,0.09645912323144229,59088.98515877114,5514.971948151973,2268.4167621645183,3046.10714141937,734.0876958252837,70652.56870633228,10.032365586174326,6.796032038726169,4.011517820864402,9.610021290011613,3.365155713574718,33.815092449351226
Optimistic,ATB Advanced,Conservative,2029,0.3,0.1,0.05,0.2,0.8909388401364483,0.14158440042306997,0.482854138791006,0.1369519696088685,76279.0102856548,7119.374293327782,3232.520557604337,3674.689031895023,1042.2524323353766,91347.84660081731,13.337123622388884,9.982693735755301,5.761257852025361,12.904745227145407,4.785038850550444,46.77085928786539
Optimistic,ATB Advanced,Conservative,2030,0.3,0.1,0.05,0.2,1.115451910429882,0.1899861988381387,0.5710409767637695,0.1810488616266472,95501.01972858577,8913.428508001338,4337.584448359331,4345.821740972371,1377.8452178588068,114475.69964377761,17.021659527272682,13.511999465406017,7.7656704873922475,16.395346672894856,6.331183669051298,61.0258598220171
Optimistic,ATB Advanced,Conservative,2031,0.3,0.1,0.05,0.2,1.3890144485084206,0.24514594611753582,0.670696304537386,0.23631623466716498,118922.46990654287,11099.430524610667,5596.939409076161,5104.233672278433,1798.4492744837517,142521.52278699187,21.491070905532865,17.749437288814093,10.048840798859183,20.28772738320096,8.26866751544459,77.84574389185168
Optimistic,ATB Advanced,Conservative,2032,0.3,0.1,0.05,0.2,1.702222227608245,0.30601338856635224,0.7658444731219038,0.297358005155424,145738.20441851416,13602.232412394653,6986.607044893887,5828.344544306727,2262.9985171645662,174418.386937274,26.5948740258203,22.559237439473424,12.56744702043091,24.02220734670593,10.408447671125158,96.15221350355573
Optimistic,ATB Advanced,Conservative,2033,0.3,0.1,0.05,0.2,2.0525695835411524,0.37216051339273504,0.8564854825173235,0.363642536607408,175733.69722098907,16401.811740625646,8496.815374263359,6518.154357057257,2767.4470061446573,209917.92569908,32.292973970602866,27.905225391788356,15.303834113042573,27.598786563409792,12.731899145421282,115.83271918426486
Optimistic,ATB Advanced,Conservative,2034,0.3,0.1,0.05,0.2,2.43755085211894,0.44315930780483115,0.9426193327236445,0.4346381925391004,208694.42227045723,19478.146078576006,10117.792415635415,7173.663110530019,3307.7488016674306,248771.77267686612,38.54527582234846,33.75122662016327,18.240347037629306,31.017465033312522,15.220396947661243,136.7747114611148
Optimistic,ATB Advanced,Conservative,2035,0.3,0.1,0.05,0.2,2.8546603691534083,0.5185817590107874,1.0242460237408673,0.509813336466485,244405.8535234082,22811.2129955181,11839.7661874609,7794.8708047250175,3879.8579639762934,290731.5614750885,45.311684663525,40.06106659900256,21.35933075512625,34.27824275641414,17.85531608717332,158.86564086124127
Optimistic,ATB Advanced,Conservative,2036,0.3,0.1,0.05,0.2,3.3483110500071693,0.6133175983228911,1.1168531635425092,0.5976170948432536,286670.4666102028,26755.910216952263,14002.684893216692,8499.64355816217,4548.075303221108,340476.78058175504,53.30288318944691,47.47593904896765,25.274969684755078,37.92370204733454,20.932657508428694,184.91015147893287
Optimistic,ATB Advanced,Conservative,2037,0.3,0.1,0.05,0.2,3.894518752818097,0.7226158522334495,1.2077585122885373,0.6915294690922656,333434.82472757675,31120.5836412405,16498.078818115286,9191.46508590972,5262.781347734137,395507.7336205764,62.1350840615841,55.649582504629215,29.79129159280921,41.50954194889971,24.22400401973756,213.30950412765978
Optimistic,ATB Advanced,Conservative,2038,0.3,0.1,0.05,0.2,4.491695145216209,0.8459975134521599,1.2969620699789517,0.7913641819132019,384562.9405150863,35892.54111474139,19315.011722652052,9870.335387967669,6022.558462048721,455663.3872024961,71.78287124226962,64.55906605200327,34.88853797537562,45.035762461109655,27.72282970896802,243.9890674397262
Optimistic,ATB Advanced,Conservative,2039,0.3,0.1,0.05,0.2,5.138251894831523,0.9829835746887207,1.384463836613752,0.8969349560057435,439918.8266122879,41059.09048381354,22442.54736732239,10536.254464336012,6825.9890106982,520782.7079384581,82.22082869383661,74.18145877710593,40.54695032854136,48.502363583964346,31.422608663988203,276.87421004743646
Optimistic,ATB Advanced,Conservative,2040,0.3,0.1,0.05,0.2,5.832600669294056,1.1330950286528292,1.4702638121929386,1.0080555140695708,499366.49565873767,46607.53959481551,25869.74951262167,11189.222315014753,7671.655358215911,590704.6624394056,96.12517707171772,84.2058417859532,47.25074713015181,53.34378031004892,35.70492112514883,316.6304674230205
Optimistic,ATB Advanced,Conservative,2041,0.3,0.1,0.05,0.2,6.448016005800751,1.2811146164747689,1.5268682469850519,1.1216222788263333,552056.1648802012,51525.24205548545,29249.192156958194,11620.001879642708,8535.938195025368,652986.5391673129,107.90020847328394,94.68450361705175,54.20918597436909,57.473246401022536,40.40885149413245,354.67599595985973
Optimistic,ATB Advanced,Conservative,2042,0.3,0.1,0.05,0.2,7.02213752099286,1.4294844906916973,1.5684950327205798,1.2375003676113108,601210.4041945941,56112.97105816212,32636.632207573,11936.796291633027,9417.81101682885,711314.6147687912,119.513291996954,105.36712119831851,61.50320753663962,61.55420651732931,45.47791112212421,393.4157383713657
Optimistic,ATB Advanced,Conservative,2043,0.3,0.1,0.05,0.2,7.555759381055377,1.5780957860103655,1.595509845609338,1.355578014044311,646897.2072821384,60377.07267966626,36029.5841554878,12142.38847495691,10316.423242346355,765762.6758345957,130.937453627206,115.8792892490792,69.10616751458421,65.50602708444008,50.85555305354408,432.2844905288536
Optimistic,ATB Advanced,Conservative,2044,0.3,0.1,0.05,0.2,8.04967575217329,1.726839637137522,1.6082783618611434,1.4757434517451435,689184.5678230557,64323.89299681853,39425.562491724246,12239.561353585566,11230.924290297897,816404.5089554819,142.14571934851799,126.19667121310736,76.99142160582355,69.24807452782564,56.48523033281202,471.0671170280865
Optimistic,ATB Advanced,Conservative,2045,0.3,0.1,0.05,0.2,8.504680800531592,1.8756071787799162,1.6071662576858117,1.5978849143336165,728140.4794975678,67959.77808643966,42822.08170730402,12231.097851490196,12160.463579403475,863313.9007222052,153.1111151453681,136.29493053417656,85.13232550797842,72.69971527295677,62.310396004348036,509.5484824648279
Optimistic,ATB Advanced,Conservative,2046,0.3,0.1,0.05,0.2,8.921568692315276,2.0242895456442977,1.5925392092931594,1.721890635429538,763832.9359858967,71291.07402535038,46216.65629324881,12119.780892642006,13104.19052838309,906564.637725521,164.25144664129698,146.55102073041462,93.54847372387181,76.07966192717666,68.59221186724024,549.0228148900003
Optimistic,ATB Advanced,Conservative,2047,0.3,0.1,0.05,0.2,9.287104734593628,2.1727778724374165,1.5779121609005073,1.8476488486527165,795128.8300165777,74212.02413488059,49606.800740580285,12008.463933793817,14061.254555956746,945017.3733817892,175.20445235591868,156.63810144396217,102.19205391843731,79.30170783459542,75.13771965560437,588.474035208518
Optimistic,ATB Advanced,Conservative,2048,0.3,0.1,0.05,0.2,9.602480176644134,2.3209632938660216,1.563285112507856,1.9750477876229606,822130.152109943,76732.14753026135,52990.02954032013,11897.14697494563,15030.80508084445,978780.2812363146,185.9490993999512,166.53719633471152,111.04092048353895,82.36585299521309,81.92437883148958,627.8174480449043
Optimistic,ATB Advanced,Conservative,2049,0.3,0.1,0.05,0.2,9.868886267744287,2.468736944636863,1.5486580641152037,2.103975685960078,844938.8927863259,78860.96332672375,56363.85718349003,11785.83001609744,16011.991521766195,1007961.5348344033,196.46435488411277,176.22932906255508,120.07292781104074,85.27209740902961,88.92964885694497,666.9683580236832
Optimistic,ATB Advanced,Conservative,2050,0.3,0.1,0.05,0.2,10.087514257171566,2.6159899594566896,1.5340310157225516,2.234320777283879,863657.0425660587,80607.9906394988,59725.79816111163,11674.51305724925,17003.963297442,1032669.3077213604,206.7291859191214,185.69552328738507,129.26593029280664,88.02044107604503,96.13098919401973,705.8420697693779
Optimistic,ATB Advanced,Reference,2025,0.4,0.18,0.1,0.4,0.2550209445875,0.015088479155085226,0.21269157780937498,0.0116281013625,10397.135705622146,873.3593992722602,172.2429127292834,809.3286826840753,44.24696104452055,12296.313661352286,0.656031903380779,0.0,0.25593534284912034,0.7494650840509335,0.15898949495966266,1.8204218252404956
Optimistic,ATB Advanced,Reference,2026,0.4,0.18,0.1,0.4,0.3697205371289261,0.03557161848438919,0.2625098963650101,0.03229486476613591,15073.407417193657,1266.1662230442673,406.0687041596939,998.8961048896884,122.88761326535734,17867.426062552662,1.6219694262734947,0.0,0.6823352521963627,1.625857871895351,0.45513596290451586,4.385298513269724
Optimistic,ATB Advanced,Reference,2027,0.4,0.18,0.1,0.4,0.515593291734924,0.06384003518177087,0.3259212970649467,0.061072646836490704,21020.60060889286,1765.7304511470002,728.7675249060601,1240.1875839609845,232.39211124996464,24987.678280156866,2.8254421738020756,0.0,1.2693020636087422,2.6966891920718483,0.8673042828865158,7.658737712369182
Optimistic,ATB Advanced,Reference,2028,0.4,0.18,0.1,0.4,0.690159346654447,0.0993566541828059,0.40025847838250517,0.09645912323144229,28137.611980367208,2363.5594063508456,1134.2083810822592,1523.053570709685,367.04384791264187,33525.477186422635,4.247553939130631,1.1023749994540721,2.005758910432201,3.923805358122192,1.3740048665203353,12.653498073659433
Optimistic,ATB Advanced,Reference,2029,0.4,0.18,0.1,0.4,0.8909388401364483,0.14158440042306997,0.482854138791006,0.1369519696088685,36323.3382312642,3051.1604114261927,1616.2602788021684,1837.3445159475116,521.1262161676883,43349.229653607756,5.869408515423279,2.6326517153237017,2.8806289260126805,5.269052683588149,1.9537481254206464,18.605489965768456
Optimistic,ATB Advanced,Reference,2030,0.4,0.18,0.1,0.4,1.115451910429882,0.1899861988381387,0.5710409767637695,0.1810488616266472,45476.676061231316,3820.040789143431,2168.7922241796655,2172.9108704861856,688.9226089294034,54327.34255397,7.672109695844133,4.309775873745437,3.8828352436961238,6.694277482011484,2.585044471202122,25.144042766499297
Optimistic,ATB Advanced,Reference,2031,0.4,0.18,0.1,0.4,1.3890144485084206,0.24514594611753582,0.670696304537386,0.23631623466716498,56629.74757454421,4756.898796261715,2798.4697045380804,2552.1168361392165,899.2246372418758,67636.4575487251,9.848561101682314,6.29038521520604,5.024420399429592,8.283550161649023,3.3761259129940173,32.82304279096099
Optimistic,ATB Advanced,Reference,2032,0.4,0.18,0.1,0.4,1.702222227608245,0.30601338856635224,0.7658444731219038,0.297358005155424,69399.1449611972,5829.528176740565,3493.3035224469436,2914.1722721533633,1131.4992585822831,82767.64819112036,12.327103813247758,8.51629269691718,6.283723510215455,9.8083514132166,4.249805646543578,41.18527708014057
Optimistic,ATB Advanced,Reference,2033,0.4,0.18,0.1,0.4,2.0525695835411524,0.37216051339273504,0.8564854825173235,0.363642536607408,83682.71296237574,7029.347888839562,4248.407687131679,3259.0771785286283,1383.7235030723286,99603.26921994794,15.088645012668026,10.971994950766437,7.651917056521286,11.268681236714228,5.198479022913281,50.17971727958326
Optimistic,ATB Advanced,Reference,2034,0.4,0.18,0.1,0.4,2.43755085211894,0.44315930780483115,0.9426193327236445,0.4346381925391004,99378.29631926534,8347.77689081829,5058.896207817707,3586.8315552650097,1653.8744008337153,118025.67537400007,18.114091882070692,13.641988608641404,9.120173518814653,12.664539632141894,6.214541393165601,59.755335034834246
Optimistic,ATB Advanced,Reference,2035,0.4,0.18,0.1,0.4,2.8546603691534083,0.5185817590107874,1.0242460237408673,0.509813336466485,116383.73977305152,9776.234140936329,5919.88309373045,3897.4354023625087,1939.9289819881467,137917.22139206895,21.384351603583333,16.510770302429663,10.679665377563126,13.995926599499606,7.290388108363016,69.86110199143874
Optimistic,ATB Advanced,Reference,2036,0.4,0.18,0.1,0.4,3.3483110500071693,0.6133175983228911,1.1168531635425092,0.5976170948432536,136509.7460048585,11466.818664408114,7001.342446608346,4249.821779081085,2274.037651610554,161501.7665465666,25.237844508308054,19.85313734098614,12.637484842377539,15.484380398597537,8.546877391070797,81.75972448134006
Optimistic,ATB Advanced,Reference,2037,0.4,0.18,0.1,0.4,3.894518752818097,0.7226158522334495,1.2077585122885373,0.6915294690922656,158778.48796551276,13337.392989103073,8249.039409057643,4595.73254295486,2631.3906738670685,187592.0435804954,29.49181472075434,23.520691953412523,14.895645796404605,16.948491392165668,9.890745701740784,94.74738956447791
Optimistic,ATB Advanced,Reference,2038,0.4,0.18,0.1,0.4,4.491695145216209,0.8459975134521599,1.2969620699789517,0.7913641819132019,183125.20976908875,15382.517620603454,9657.505861326026,4935.167693983834,3011.2792310243603,216111.68017602642,34.13415936584269,27.50360660514426,17.44426898768781,18.388259580203993,11.31932848758823,108.78962302646698
Optimistic,ATB Advanced,Reference,2039,0.4,0.18,0.1,0.4,5.138251894831523,0.9829835746887207,1.384463836613752,0.8969349560057435,209485.1555296609,17596.753064491517,11221.273683661195,5268.127232168006,3412.9945053491,246984.30401533074,39.15277556849363,31.79205376161682,20.27347516427068,19.803684962712506,12.829961195828398,123.85195065292204
Optimistic,ATB Advanced,Reference,2040,0.4,0.18,0.1,0.4,5.832600669294056,1.1330950286528292,1.4702638121929386,1.0080555140695708,237793.56936130367,19974.659826349507,12934.874756310835,5594.611157507376,3835.8276791079556,280133.54278057936,45.09965001700845,36.08821790826565,23.625373565075904,21.78045237221427,14.57844437533186,141.17213823789615
Optimistic,ATB Advanced,Reference,2041,0.4,0.18,0.1,0.4,6.448016005800751,1.2811146164747689,1.5268682469850519,1.1216222788263333,262883.8880381911,22082.24659520805,14624.596078479097,5810.000939821354,4267.969097512684,309668.70074921224,50.75496810061142,39.89599492356238,27.104592987184546,23.466527843325593,16.499075623593054,157.721159478277
Optimistic,ATB Advanced,Reference,2042,0.4,0.18,0.1,0.4,7.02213752099286,1.4294844906916973,1.5684950327205798,1.2375003676113108,286290.66866409243,24048.416167783766,16318.3161037865,5968.3981458165135,4708.905508414425,337334.7045898937,56.33316814712096,43.44827349033493,30.75160376831981,25.132798155056417,18.56879042741228,174.23463398824435
Optimistic,ATB Advanced,Reference,2043,0.4,0.18,0.1,0.4,7.555759381055377,1.5780957860103655,1.595509845609338,1.355578014044311,308046.2891819707,25875.888291285537,18014.7920777439,6071.194237478455,5158.211621173177,363166.3754096518,61.82140538724097,47.85234237531965,34.55308375729211,26.74634033645443,20.764500466733367,191.73767232304056
Optimistic,ATB Advanced,Reference,2044,0.4,0.18,0.1,0.4,8.04967575217329,1.726839637137522,1.6082783618611434,1.4757434517451435,328183.1275347884,27567.382712922226,19712.781245862123,6119.780676792783,5615.462145148948,387198.5343155145,67.20683505167524,52.43864206276028,38.49571080291177,28.274231416567318,23.063117421500138,209.47853675541472
Optimistic,ATB Advanced,Reference,2045,0.4,0.18,0.1,0.4,8.504680800531592,1.8756071787799162,1.6071662576858117,1.5978849143336165,346733.5616655085,29125.619179902715,21411.04085365201,6115.548925745098,6080.231789701737,409466.00241451006,72.47661237112769,56.93103204607567,42.56616275398921,29.683548424442755,25.44155297165643,227.09890856729174
Optimistic,ATB Advanced,Reference,2046,0.4,0.18,0.1,0.4,8.921568692315276,2.0242895456442977,1.5925392092931594,1.721890635429538,363729.96951709373,30553.317439435872,23108.328146624404,6059.890446321003,6552.095264191545,430003.60081366653,77.82969240442716,61.49106383303483,46.774236861935904,31.0635924838435,28.006440394660636,245.16502597790202
Optimistic,ATB Advanced,Reference,2047,0.4,0.18,0.1,0.4,9.287104734593628,2.1727778724374165,1.5779121609005073,1.8476488486527165,378632.7761983704,31805.15320066311,24803.400370290143,6004.2319668969085,7030.627277978373,448276.1890141989,83.0935696847232,65.97866298455521,51.096026959218655,32.37916511517428,30.678994154589166,263.22641889826053
Optimistic,ATB Advanced,Reference,2048,0.4,0.18,0.1,0.4,9.602480176644134,2.3209632938660216,1.563285112507856,1.9750477876229606,391490.5486237824,32885.20608439772,26495.014770160065,5948.573487472815,7515.402540422225,464334.7455062353,88.25822855045298,70.3856967834478,55.52046024176948,33.63026631843512,33.450010870833644,281.244662764939
Optimistic,ATB Advanced,Reference,2049,0.4,0.18,0.1,0.4,9.868886267744287,2.468736944636863,1.5486580641152037,2.103975685960078,402351.85370777425,33797.55571145304,28181.928591745014,5892.91500804872,8005.995760883097,478230.2487799041,93.31365334005372,74.7040325125236,60.03646390552037,34.816896093625985,36.31028716278569,299.1813330145094
Optimistic,ATB Advanced,Reference,2050,0.4,0.18,0.1,0.4,10.087514257171566,2.6159899594566896,1.5340310157225516,2.234320777283879,411265.2583647898,34546.28170264235,29862.899080555813,5837.256528624625,8501.981648721,490013.6773253336,98.24982839196258,78.92553745459358,64.63296514640332,35.93905444074691,39.250619649836956,316.9980050835434
Optimistic,ATB Advanced,Optimistic,2025,0.5,0.3,0.2,0.6,0.2550209445875,0.015088479155085226,0.21269157780937498,0.0116281013625,5198.567852811073,363.89974969677513,114.82860848618894,539.5524551227169,29.497974029680368,6246.346640146435,0.0,0.0,0.17062356189941358,0.3874338488620461,0.08218916834379003,0.6402465791052498
Optimistic,ATB Advanced,Optimistic,2026,0.5,0.3,0.2,0.6,0.3697205371289261,0.03557161848438919,0.2625098963650101,0.03229486476613591,7536.70370859683,527.5692596017781,270.71246943979594,665.9307365931256,81.92507551023823,9082.841249741768,0.21335950313674762,0.0,0.4548901681309085,0.8404826140883463,0.23528124473860895,1.7440135300946116
Optimistic,ATB Advanced,Optimistic,2027,0.5,0.3,0.2,0.6,0.515593291734924,0.06384003518177087,0.3259212970649467,0.061072646836490704,10510.30030444643,735.7210213112501,485.84501660404004,826.7917226406563,154.92807416664309,12713.58613916902,0.8610670469010377,0.0,0.8462013757391615,1.3940458269541918,0.44835048837368285,3.5496647379680737
Optimistic,ATB Advanced,Optimistic,2028,0.5,0.3,0.2,0.6,0.690159346654447,0.0993566541828059,0.40025847838250517,0.09645912323144229,14068.805990183604,984.8164193128524,756.1389207215061,1015.3690471397899,244.6958986084279,17069.82627596618,1.6180940995653157,0.0,1.3371726069548004,2.0284000474923856,0.7102879175022081,5.69395467151471
Optimistic,ATB Advanced,Optimistic,2029,0.5,0.3,0.2,0.6,0.8909388401364483,0.14158440042306997,0.482854138791006,0.1369519696088685,18161.6691156321,1271.316838094247,1077.506852534779,1224.8963439650076,347.41747744512554,22082.806627671256,2.47499255771164,0.0,1.9204192840084537,2.72382183573573,1.0099845503773806,8.129218227833205
Optimistic,ATB Advanced,Optimistic,2030,0.5,0.3,0.2,0.6,1.115451910429882,0.1899861988381387,0.5710409767637695,0.1810488616266472,22738.338030615658,1591.6836621430962,1445.8614827864437,1448.6072469907901,459.28173928626893,27683.772161822257,3.422314317922067,0.2838030523939316,2.5885568291307495,3.4605877517170267,1.336331405252397,11.09159335641617
Optimistic,ATB Advanced,Optimistic,2031,0.5,0.3,0.2,0.6,1.3890144485084206,0.24514594611753582,0.670696304537386,0.23631623466716498,28314.87378727211,1982.0411651090478,1865.6464696920534,1701.411224092811,599.483091494584,34463.4557376606,4.5565111908411575,1.2770499330025167,3.349613599619728,4.282157754465045,1.7452787121771598,15.210611190105606
Optimistic,ATB Advanced,Optimistic,2032,0.5,0.3,0.2,0.6,1.702222227608245,0.30601338856635224,0.7658444731219038,0.297358005155424,34699.5724805986,2428.970073641902,2328.869014964629,1942.781514768909,754.3328390548554,42154.5259230289,5.841753716623879,2.372504372048825,4.189149006810303,5.070399435386825,2.196924971683051,19.670731502552883
Optimistic,ATB Advanced,Optimistic,2033,0.5,0.3,0.2,0.6,2.0525695835411524,0.37216051339273504,0.8564854825173235,0.363642536607408,41841.356481187875,2928.894953683151,2832.2717914211194,2172.7181190190854,922.4823353815525,50697.723680692776,7.2684954863340145,3.5637066328193487,5.101278037680856,5.825312794482372,2.6873389820772804,24.446131933393872
Optimistic,ATB Advanced,Optimistic,2034,0.5,0.3,0.2,0.6,2.43755085211894,0.44315930780483115,0.9426193327236445,0.4346381925391004,49689.14815963267,3478.2403711742872,3372.5974718784714,2391.22103684334,1102.5829338891435,60033.78997341791,8.827190091035346,4.844196978600584,6.080115679209768,6.546897831751682,3.212589541667053,29.510990122264435
Optimistic,ATB Advanced,Optimistic,2035,0.5,0.3,0.2,0.6,2.8546603691534083,0.5185817590107874,1.0242460237408673,0.509813336466485,58191.86988652577,4073.4308920568037,3946.5887291536333,2598.2902682416725,1293.2859879920977,70103.46576396999,10.508291121791666,6.207515672679026,7.1197769183754165,7.2351545471947585,3.768745448759579,34.83948370880045
Optimistic,ATB Advanced,Optimistic,2036,0.5,0.3,0.2,0.6,3.3483110500071693,0.6133175983228911,1.1168531635425092,0.5976170948432536,68254.87300242925,4777.841110170048,4667.561631072231,2833.21451938739,1516.0251010737027,82049.5153641326,12.481008744154027,7.7681615937442245,8.42498989491836,8.004606515685202,4.418284018618164,41.09705076711998
Optimistic,ATB Advanced,Optimistic,2037,0.5,0.3,0.2,0.6,3.894518752818097,0.7226158522334495,1.2077585122885373,0.6915294690922656,79389.2439827564,5557.247078792947,5499.359606038428,3063.82169530324,1754.2604492447124,95263.93281213572,14.653965020377171,9.464302337255216,9.930430530936402,8.761474539920986,5.11299292907519,47.92316535756497
Optimistic,ATB Advanced,Optimistic,2038,0.5,0.3,0.2,0.6,4.491695145216209,0.8459975134521599,1.2969620699789517,0.7913641819132019,91562.60488454436,6409.382341918105,6438.337240884018,3290.111795989223,2007.5194873495736,109707.95575068529,17.02110851292134,11.29184309714344,11.629512658458543,9.505758619902105,5.8514947471282985,55.299717635553726
Optimistic,ATB Advanced,Optimistic,2039,0.5,0.3,0.2,0.6,5.138251894831523,0.9829835746887207,1.384463836613752,0.8969349560057435,104742.57776483045,7331.980443538132,7480.849122440797,3512.0848214453376,2275.3296702327334,125342.82182248746,19.576387784246815,13.246689067340341,13.515650109513789,10.237458755628559,6.632412039775129,63.20859775650463
Optimistic,ATB Advanced,Optimistic,2040,0.5,0.3,0.2,0.6,5.832600669294056,1.1330950286528292,1.4702638121929386,1.0080555140695708,118896.78468065182,8322.774927645627,8623.249837540558,3729.7407716715843,2557.218452738637,142129.76867024822,22.22180905681383,15.036757461777352,15.75024904338394,11.259343059602719,7.536285458726205,71.80444408030405
Optimistic,ATB Advanced,Optimistic,2041,0.5,0.3,0.2,0.6,6.448016005800751,1.2811146164747689,1.5268682469850519,1.1216222788263333,131441.94401909554,9200.936081336687,9749.730718986064,3873.333959880903,2845.3127316751224,157111.25751097433,24.779858840305707,16.62333121815099,18.06972865812303,12.130954990759944,8.529150333413256,80.13302404075293
Optimistic,ATB Advanced,Optimistic,2042,0.5,0.3,0.2,0.6,7.02213752099286,1.4294844906916973,1.5684950327205798,1.2375003676113108,143145.33433204624,10020.173403243236,10878.877402524333,3978.9320972110095,3139.2703389429494,171162.58757396776,27.614930033560483,18.10344728763955,20.501069178879874,12.99232870096545,9.599083529174969,88.81085873022033
Optimistic,ATB Advanced,Optimistic,2043,0.5,0.3,0.2,0.6,7.555759381055377,1.5780957860103655,1.595509845609338,1.355578014044311,154023.14459098535,10781.620121368975,12009.8613851626,4047.462824985637,3438.807747448785,184300.89666995135,30.405019823620478,19.479153073277324,23.035389171528067,13.826444753792543,10.734149604463123,97.48015642668155
Optimistic,ATB Advanced,Optimistic,2044,0.5,0.3,0.2,0.6,8.04967575217329,1.726839637137522,1.6082783618611434,1.4757434517451435,164091.5637673942,11486.409463717595,13141.854163908081,4079.853784528522,3743.6414300992988,196543.3226096477,33.143705825837614,20.752495978098576,25.663807201941182,14.61628371281454,11.922413117729505,106.09870583642142
Optimistic,ATB Advanced,Optimistic,2045,0.5,0.3,0.2,0.6,8.504680800531592,1.8756071787799162,1.6071662576858117,1.5978849143336165,173366.78083275424,12135.674658292797,14274.027235768008,4077.0326171633988,4053.487859801158,207907.0032037796,35.82456565556383,22.209326457531528,28.377441835992805,15.344826141604749,13.15193862742589,114.90809871811882
Optimistic,ATB Advanced,Optimistic,2046,0.5,0.3,0.2,0.6,8.921568692315276,2.0242895456442977,1.5925392092931594,1.721890635429538,181864.98475854687,12730.54893309828,15405.552097749603,4039.9269642140016,4368.06350946103,218409.0762630698,38.54707684221356,24.277332690431173,31.182824574623933,16.058236002732443,14.477849903800763,124.54332001380187
Optimistic,ATB Advanced,Optimistic,2047,0.5,0.3,0.2,0.6,9.287104734593628,2.1727778724374165,1.5779121609005073,1.8476488486527165,189316.38809918516,13252.147166942963,16535.600246860096,4002.8213112646054,4687.084851985582,227794.04167623844,41.22498665236158,26.315158658564673,34.06401797281244,16.7383175420339,15.859418987584089,134.20189981335668
Optimistic,ATB Advanced,Optimistic,2048,0.5,0.3,0.2,0.6,9.602480176644134,2.3209632938660216,1.563285112507856,1.9750477876229606,195745.2743118912,13702.169201832383,17663.34318010671,3965.7156583152105,5010.268360281483,236086.770712427,43.85328725522647,28.319415729769915,37.013640161179644,17.38507075950913,17.29188821728166,143.86330212296681
Optimistic,ATB Advanced,Optimistic,2049,0.5,0.3,0.2,0.6,9.868886267744287,2.468736944636863,1.5486580641152037,2.103975685960078,201175.92685388715,14082.3148797721,18787.952394496675,3928.6100053658133,5337.3305072553985,243312.13464077713,46.42697082002685,30.286715271884837,40.02430927034691,17.998495655158116,18.770499931399257,153.50699094881597
Optimistic,ATB Advanced,Optimistic,2050,0.5,0.3,0.2,0.6,10.087514257171566,2.6159899594566896,1.5340310157225516,2.234320777283879,205632.62918239494,14394.284042767646,19908.59938703721,3891.504352416417,5667.987765814,249495.00473043023,48.94102951598128,32.21366865274733,43.08864343093555,18.57859222898087,20.290496468442694,163.1124302970877
